Date,"Flu","Influenza","Influenza A virus","Symptoms of influenza","Influenza symptoms","Type A influenza","Flu treatment","Influenza vaccine","Cough"
2015-07-01,77,2602,585,3,1,1,5,350,899
2015-07-02,74,2405,537,3,4,1,2,317,845
2015-07-03,68,2127,470,0,0,0,2,287,796
2015-07-04,71,1882,363,1,0,1,2,220,689
2015-07-05,75,2551,981,1,1,0,0,260,810
2015-07-06,105,2839,775,0,0,1,4,355,923
2015-07-07,90,2673,518,6,2,0,2,372,898
2015-07-08,90,2710,540,4,0,4,3,386,884
2015-07-09,102,2681,529,3,7,0,2,320,895
2015-07-10,77,2273,477,0,0,0,0,310,761
2015-07-11,82,1874,410,1,6,1,5,211,691
2015-07-12,63,2083,398,1,1,1,3,219,714
2015-07-13,114,2585,573,0,1,1,1,326,867
2015-07-14,63,2583,491,0,1,0,5,330,922
2015-07-15,72,2623,462,1,1,1,1,319,830
2015-07-16,88,2282,437,0,0,5,3,342,691
2015-07-17,68,2050,420,2,2,4,1,261,703
2015-07-18,56,1768,380,0,0,0,2,211,648
2015-07-19,65,2097,274,7,0,0,0,250,742
2015-07-20,77,2527,509,0,9,0,3,297,800
2015-07-21,69,2466,510,2,0,0,6,310,876
2015-07-22,77,2590,544,2,1,0,4,375,818
2015-07-23,101,2527,514,1,2,2,2,327,841
2015-07-24,70,2190,495,4,1,0,1,338,714
2015-07-25,69,2058,374,0,1,0,1,236,718
2015-07-26,69,2132,335,7,2,0,4,203,739
2015-07-27,77,2947,521,1,0,0,13,294,787
2015-07-28,85,2662,513,0,0,1,5,375,811
2015-07-29,110,2730,536,1,5,0,2,343,812
2015-07-30,85,2559,522,1,0,0,2,318,739
2015-07-31,75,2290,482,1,0,1,4,331,722
2015-08-01,79,1903,343,3,1,1,1,200,637
2015-08-02,78,2323,433,2,9,0,2,253,700
2015-08-03,76,2589,472,2,0,0,1,314,821
2015-08-04,91,2715,507,0,3,0,5,350,812
2015-08-05,99,2664,534,2,0,0,1,353,802
2015-08-06,85,2670,585,4,5,2,5,370,826
2015-08-07,82,2256,503,2,3,2,5,339,773
2015-08-08,78,1980,380,2,0,2,1,223,687
2015-08-09,71,2263,449,0,3,1,2,264,658
2015-08-10,90,2496,588,4,2,2,1,333,779
2015-08-11,93,2649,589,6,0,0,4,406,848
2015-08-12,89,2701,581,1,0,0,0,402,816
2015-08-13,83,2707,607,1,1,1,4,397,829
2015-08-14,71,2427,528,3,0,1,4,329,701
2015-08-15,75,2719,981,1,0,4,8,302,653
2015-08-16,95,2377,537,1,1,0,4,318,837
2015-08-17,77,2843,594,4,1,2,3,376,992
2015-08-18,82,3032,679,1,1,2,2,393,894
2015-08-19,90,3084,669,1,2,1,8,421,843
2015-08-20,84,2837,715,2,0,0,6,476,807
2015-08-21,87,2544,655,2,0,2,3,367,802
2015-08-22,81,2069,445,3,1,1,5,332,704
2015-08-23,99,2842,950,1,2,0,3,311,826
2015-08-24,84,3204,896,3,0,0,8,461,910
2015-08-25,118,3143,809,2,0,2,7,511,953
2015-08-26,95,3178,800,0,1,1,7,519,905
2015-08-27,91,2775,713,3,0,2,4,499,785
2015-08-28,86,2458,644,4,3,1,5,451,755
2015-08-29,85,2374,935,0,2,0,4,343,663
2015-08-30,108,2549,596,0,1,5,5,346,720
2015-08-31,94,2922,725,4,0,1,0,494,818
2015-09-01,101,3172,829,5,3,2,10,545,903
2015-09-02,102,3181,721,2,1,2,5,582,935
2015-09-03,99,3140,678,1,3,2,21,696,864
2015-09-04,105,2735,704,7,1,0,6,571,830
2015-09-05,79,2186,463,3,1,0,1,379,718
2015-09-06,102,2839,804,3,2,4,3,390,823
2015-09-07,125,3109,793,2,1,2,6,524,930
2015-09-08,135,3397,861,0,2,0,10,670,910
2015-09-09,106,3328,842,4,1,1,3,645,940
2015-09-10,85,3333,784,1,1,1,7,701,935
2015-09-11,102,3027,696,3,3,1,5,643,924
2015-09-12,106,2387,488,1,0,1,2,467,729
2015-09-13,91,3025,897,0,2,1,1,455,810
2015-09-14,129,3733,805,2,1,1,5,739,971
2015-09-15,100,3570,811,14,1,0,10,835,971
2015-09-16,119,3583,838,4,1,2,9,869,912
2015-09-17,112,3527,705,1,2,1,7,864,943
2015-09-18,117,6683,588,1,1,2,2,814,962
2015-09-19,106,2553,434,2,0,1,4,494,776
2015-09-20,89,2901,498,4,2,0,10,549,761
2015-09-21,118,3690,662,4,0,1,6,839,947
2015-09-22,146,3779,706,4,0,0,8,965,871
2015-09-23,101,3778,990,1,0,0,7,886,941
2015-09-24,110,3424,719,1,0,1,4,906,828
2015-09-25,118,2996,586,1,2,0,0,1007,723
2015-09-26,89,2357,472,2,0,0,0,696,822
2015-09-27,112,2866,423,2,3,0,0,707,800
2015-09-28,139,3950,603,2,1,0,0,1139,964
2015-09-29,143,4046,627,1,0,0,0,1432,879
2015-09-30,147,4084,714,2,2,0,0,1389,871
2015-10-01,141,3796,621,0,5,0,2,1357,934
2015-10-02,122,3216,654,2,3,0,3,1271,770
2015-10-03,83,2883,725,1,17,0,0,901,804
2015-10-04,114,3312,565,1,11,0,4,896,907
2015-10-05,152,4231,635,2,4,0,4,1517,1019
2015-10-06,139,4439,765,4,2,1,0,1844,1040
2015-10-07,148,4221,727,4,3,0,1,1975,1013
2015-10-08,142,4086,657,0,1,0,1,1842,947
2015-10-09,130,3573,547,0,3,0,0,1501,894
2015-10-10,103,2747,402,2,2,0,0,1063,811
2015-10-11,120,3603,738,1,0,0,2,952,894
2015-10-12,145,4145,721,0,1,0,0,1465,1014
2015-10-13,126,4405,651,3,2,0,0,1677,1044
2015-10-14,147,4101,688,0,3,0,1,1732,1012
2015-10-15,158,4076,690,0,1,0,2,1595,975
2015-10-16,104,3786,655,3,1,0,1,1554,866
2015-10-17,99,3066,410,0,1,0,1,1071,836
2015-10-18,121,3320,814,0,2,0,1,937,893
2015-10-19,158,4466,744,0,1,0,0,1473,1018
2015-10-20,154,4512,723,1,2,0,5,1632,948
2015-10-21,158,4318,728,1,7,0,1,1670,961
2015-10-22,150,4466,997,5,1,0,2,1700,971
2015-10-23,125,3653,655,3,1,0,2,1428,917
2015-10-24,96,2742,411,1,2,0,1,1232,881
2015-10-25,116,3178,433,0,0,0,1,996,955
2015-10-26,129,4225,735,0,3,0,0,1471,1047
2015-10-27,147,4241,618,0,6,0,0,1591,1104
2015-10-28,145,4282,676,2,0,0,0,1576,1123
2015-10-29,112,3931,559,1,3,0,1,1432,1100
2015-10-30,126,3498,573,1,4,0,1,1259,928
2015-10-31,82,2725,389,1,0,0,2,927,914
2015-11-01,100,3195,544,0,1,0,0,980,980
2015-11-02,107,4403,692,2,5,0,1,1519,1158
2015-11-03,157,4420,637,1,1,0,1,1647,1129
2015-11-04,119,4538,685,2,3,1,1,1635,1167
2015-11-05,147,4493,717,2,2,0,1,1605,1084
2015-11-06,112,3799,619,0,2,2,0,1402,989
2015-11-07,120,2882,373,2,2,1,0,891,920
2015-11-08,119,3455,459,0,2,0,0,920,975
2015-11-09,147,4491,626,1,4,1,0,1257,1139
2015-11-10,127,4455,626,3,1,0,0,1364,1074
2015-11-11,129,4098,651,1,8,0,0,1225,1047
2015-11-12,129,4488,903,1,1,0,0,1493,1063
2015-11-13,122,3652,656,0,1,0,1,1189,996
2015-11-14,99,2897,392,0,1,0,0,814,830
2015-11-15,104,3713,487,0,3,0,0,802,973
2015-11-16,151,4278,622,2,3,0,0,1114,1115
2015-11-17,274,4602,658,1,8,0,1,1239,1196
2015-11-18,152,4542,659,1,6,0,2,1220,1202
2015-11-19,139,4470,628,0,1,0,1,1237,1153
2015-11-20,108,3828,514,1,5,0,1,1120,1023
2015-11-21,91,2927,397,1,0,0,0,744,976
2015-11-22,117,3343,446,1,2,0,0,744,1096
2015-11-23,124,4497,677,5,1,1,0,1099,1222
2015-11-24,152,4518,668,0,1,1,0,1145,1207
2015-11-25,138,4111,523,4,1,2,2,1017,1208
2015-11-26,116,3725,497,3,1,0,1,875,1128
2015-11-27,94,3133,397,1,1,1,0,763,1003
2015-11-28,108,3070,420,0,1,0,0,686,1034
2015-11-29,99,3482,482,1,1,0,1,707,1134
2015-11-30,153,4612,613,2,1,0,0,973,1264
2015-12-01,159,4664,735,0,1,0,0,1050,1237
2015-12-02,154,4570,677,0,3,0,1,998,1185
2015-12-03,127,4406,628,1,1,0,0,933,1048
2015-12-04,104,3800,549,2,2,0,0,806,1019
2015-12-05,79,2935,389,0,3,1,0,650,955
2015-12-06,98,3820,778,0,1,0,0,677,1032
2015-12-07,137,4493,671,0,5,1,1,955,1292
2015-12-08,125,4545,757,1,3,0,0,880,1150
2015-12-09,139,4741,745,1,2,0,0,876,1197
2015-12-10,131,4363,740,1,0,0,1,855,1095
2015-12-11,116,3687,622,1,2,0,2,716,1030
2015-12-12,98,2972,510,0,1,0,1,590,1040
2015-12-13,109,3607,698,1,3,0,0,593,1131
2015-12-14,135,4333,694,0,5,0,0,704,1164
2015-12-15,107,4207,654,1,1,0,2,713,1111
2015-12-16,127,4416,705,0,4,0,0,849,1117
2015-12-17,140,4209,665,5,1,1,0,651,1109
2015-12-18,112,3996,530,0,3,0,0,529,1005
2015-12-19,80,2847,436,0,0,0,2,421,1030
2015-12-20,88,3200,527,3,1,0,4,404,1019
2015-12-21,102,3670,634,0,5,0,2,602,1179
2015-12-22,110,3571,669,0,2,0,2,609,1141
2015-12-23,85,3051,641,0,1,0,1,517,1060
2015-12-24,96,2729,476,0,0,0,2,417,943
2015-12-25,90,2332,375,0,0,0,0,347,886
2015-12-26,86,2691,457,1,1,0,1,398,973
2015-12-27,103,3087,548,0,1,0,0,424,1060
2015-12-28,142,3463,624,0,2,0,0,539,1303
2015-12-29,153,6241,817,1,1,0,1,565,1252
2015-12-30,118,5417,716,0,1,0,0,552,1298
2015-12-31,109,4346,729,0,1,1,2,420,927
2016-01-01,97,3297,469,4,1,0,0,327,1024
2016-01-02,115,3892,551,1,1,0,2,426,1148
2016-01-03,134,4012,708,2,3,0,1,421,1295
2016-01-04,146,5305,871,0,2,0,0,567,1424
2016-01-05,164,5048,939,0,2,0,1,632,1394
2016-01-06,158,5045,932,2,2,0,1,672,1343
2016-01-07,174,4816,998,1,0,0,0,605,1423
2016-01-08,166,4514,963,0,6,0,0,587,1345
2016-01-09,127,3640,741,0,3,0,0,472,1213
2016-01-10,136,4168,713,1,1,0,2,415,1237
2016-01-11,137,5159,963,0,0,0,0,582,1369
2016-01-12,147,5149,1077,2,2,0,1,588,1331
2016-01-13,137,5205,1075,3,1,0,2,590,1357
2016-01-14,121,5316,1137,0,10,0,1,599,1487
2016-01-15,141,4696,1152,0,4,0,7,564,1225
2016-01-16,107,3970,1100,0,2,0,0,447,1271
2016-01-17,131,4057,899,0,6,1,0,415,1536
2016-01-18,121,4970,1258,0,3,0,0,630,1316
2016-01-19,147,5743,1522,0,0,0,7,688,1405
2016-01-20,144,5762,1453,3,2,0,0,710,1285
2016-01-21,155,5495,1520,1,3,1,0,628,1343
2016-01-22,174,5438,1340,0,2,0,2,557,1182
2016-01-23,118,3932,1031,3,0,0,0,438,1139
2016-01-24,117,4550,1072,3,1,0,0,472,1218
2016-01-25,154,5798,1466,1,0,0,2,625,1313
2016-01-26,161,6015,1634,2,1,0,5,749,1645
2016-01-27,166,6365,1814,2,0,0,1,608,1261
2016-01-28,136,6187,1855,2,0,0,7,643,1185
2016-01-29,150,5617,1740,0,3,0,0,605,1165
2016-01-30,116,4374,1310,1,0,1,0,423,1080
2016-01-31,113,4847,1513,0,1,0,1,469,1036
2016-02-01,157,6421,2211,7,3,1,0,641,1281
2016-02-02,170,6215,2298,2,3,0,2,674,1284
2016-02-03,159,6410,2274,2,0,1,2,990,1247
2016-02-04,143,6352,2184,0,9,1,1,608,1283
2016-02-05,120,5795,2111,0,0,1,0,569,1182
2016-02-06,103,4485,1517,3,0,1,0,440,1003
2016-02-07,117,4799,1447,0,0,1,0,412,1140
2016-02-08,144,6863,2207,5,5,0,0,566,1194
2016-02-09,156,6487,2319,1,1,1,1,596,1251
2016-02-10,172,6469,2181,0,2,1,0,665,1231
2016-02-11,150,6468,2047,2,1,0,0,589,1264
2016-02-12,133,5539,2035,2,2,0,0,546,1186
2016-02-13,110,4471,1782,0,0,0,1,385,974
2016-02-14,127,4757,1540,0,0,0,3,430,1002
2016-02-15,154,6412,2158,1,1,0,3,520,1217
2016-02-16,167,6706,2555,3,1,0,1,600,1277
2016-02-17,175,6583,2749,0,4,1,5,615,1353
2016-02-18,171,6967,2750,0,2,0,1,615,1281
2016-02-19,156,6526,2642,3,7,1,0,644,1174
2016-02-20,146,5326,1958,1,3,0,1,425,1113
2016-02-21,129,5671,1897,2,2,0,0,499,1086
2016-02-22,188,7708,2946,2,2,0,3,636,1317
2016-02-23,202,7829,3221,2,1,0,1,705,1277
2016-02-24,173,7503,3265,1,5,1,1,655,1150
2016-02-25,180,7615,3076,1,4,1,1,726,1077
2016-02-26,131,6936,2863,3,3,0,0,589,1124
2016-02-27,134,5647,2346,0,2,0,0,514,999
2016-02-28,115,5713,1925,1,1,0,1,532,1079
2016-02-29,196,7271,3209,1,1,1,4,588,1123
2016-03-01,193,7701,3103,4,9,0,1,615,1161
2016-03-02,192,7508,3036,0,1,0,0,594,1116
2016-03-03,185,7333,3007,2,0,0,0,620,1081
2016-03-04,143,6263,2953,0,2,1,0,550,989
2016-03-05,159,5071,2118,1,2,0,2,365,912
2016-03-06,127,5487,2142,1,2,0,0,394,977
2016-03-07,199,7192,3112,1,1,0,0,598,1106
2016-03-08,146,7387,3363,5,1,1,1,579,1101
2016-03-09,180,7364,3513,0,0,0,0,542,1066
2016-03-10,155,7030,3352,3,4,0,1,578,1057
2016-03-11,137,5979,3019,1,2,0,3,525,967
2016-03-12,135,4775,2108,1,3,0,1,361,957
2016-03-13,115,5234,2017,0,4,0,0,445,953
2016-03-14,131,6641,3009,2,3,1,0,650,1061
2016-03-15,138,6394,2815,1,4,1,0,543,1043
2016-03-16,141,6351,2741,0,5,0,1,541,986
2016-03-17,126,5961,2419,0,4,0,1,559,958
2016-03-18,102,5328,2203,0,4,0,1,459,830
2016-03-19,107,4168,1539,0,3,0,0,347,728
2016-03-20,96,4677,1488,1,3,0,1,445,859
2016-03-21,151,5847,2115,0,3,1,1,601,1033
2016-03-22,90,5754,2224,2,7,1,0,572,946
2016-03-23,115,5482,2043,0,2,0,0,566,873
2016-03-24,102,4853,2029,0,2,0,2,511,857
2016-03-25,117,4649,2174,0,1,0,0,494,804
2016-03-26,95,3997,1475,0,2,0,2,294,765
2016-03-27,102,3697,1389,0,1,1,0,455,752
2016-03-28,117,5031,1795,0,5,1,0,518,976
2016-03-29,137,5454,1930,0,0,0,0,576,988
2016-03-30,126,5499,2025,2,6,0,2,641,914
2016-03-31,137,4952,1649,0,4,0,1,528,856
2016-04-01,97,4400,1559,0,3,0,0,522,807
2016-04-02,84,3512,1078,0,4,1,0,361,807
2016-04-03,94,3762,1140,1,2,0,0,402,795
2016-04-04,102,4859,1540,0,2,1,0,598,891
2016-04-05,123,4777,1556,2,7,1,0,645,849
2016-04-06,124,4813,1439,2,5,0,2,656,847
2016-04-07,98,4643,1413,2,2,0,0,619,868
2016-04-08,125,4088,1218,1,1,0,0,525,805
2016-04-09,108,3329,972,2,6,0,0,402,728
2016-04-10,100,3841,964,1,2,0,0,417,769
2016-04-11,89,5586,1521,3,4,0,1,669,852
2016-04-12,100,5415,1517,2,0,0,2,854,849
2016-04-13,111,6081,1595,0,4,0,1,734,832
2016-04-14,92,5218,1372,0,6,0,1,571,807
2016-04-15,92,4129,1116,1,1,0,0,465,738
2016-04-16,84,3208,737,0,1,1,0,369,581
2016-04-17,71,3350,713,0,2,0,1,415,645
2016-04-18,111,4568,1029,0,1,1,1,617,782
2016-04-19,96,4358,1192,1,1,0,0,609,806
2016-04-20,111,4228,1150,4,1,0,1,662,800
2016-04-21,2660,9618,1180,2,4,0,2,692,752
2016-04-22,141,11514,938,4,4,0,3,700,763
2016-04-23,112,12080,723,2,0,0,0,408,686
2016-04-24,110,8095,583,0,3,0,0,377,763
2016-04-25,119,7630,935,1,2,1,0,514,791
2016-04-26,103,6259,855,1,5,0,0,647,781
2016-04-27,90,5651,863,3,0,0,2,625,725
2016-04-28,108,4867,854,0,2,0,0,585,722
2016-04-29,97,4275,642,0,0,1,0,501,690
2016-04-30,65,3292,484,2,2,0,2,336,617
2016-05-01,77,3564,484,0,0,0,2,351,604
2016-05-02,108,4528,710,0,1,1,0,535,755
2016-05-03,78,4372,708,0,3,0,0,606,804
2016-05-04,117,4187,748,1,2,0,0,556,767
2016-05-05,89,3939,689,0,3,0,2,570,706
2016-05-06,72,3336,622,0,1,1,0,398,713
2016-05-07,84,2809,443,0,1,0,0,348,647
2016-05-08,81,3046,514,1,2,0,1,330,755
2016-05-09,81,4000,630,0,3,1,0,469,752
2016-05-10,84,4024,709,0,1,0,1,542,814
2016-05-11,83,4186,717,0,0,0,1,511,864
2016-05-12,90,3765,626,2,1,0,2,551,785
2016-05-13,96,3393,546,1,5,0,1,467,743
2016-05-14,73,2531,447,1,1,1,0,402,615
2016-05-15,74,2959,498,6,1,0,0,332,643
2016-05-16,112,3583,673,1,1,0,0,519,779
2016-05-17,103,3666,660,2,3,0,1,492,753
2016-05-18,105,3724,665,1,2,1,0,530,799
2016-05-19,100,3739,621,1,0,0,0,524,839
2016-05-20,78,3089,454,0,2,0,0,438,742
2016-05-21,58,2745,321,0,0,0,0,361,650
2016-05-22,66,2741,370,0,0,0,1,374,681
2016-05-23,79,3739,559,0,2,0,0,499,788
2016-05-24,83,3534,532,1,0,0,0,529,804
2016-05-25,81,3465,586,1,0,0,0,486,680
2016-05-26,82,3494,489,5,6,0,0,433,713
2016-05-27,84,2887,464,0,1,0,0,429,763
2016-05-28,54,2347,355,3,0,0,0,264,625
2016-05-29,80,2454,364,0,2,0,0,306,704
2016-05-30,83,3323,439,2,0,0,1,372,770
2016-05-31,81,3103,497,0,0,0,0,393,815
2016-06-01,84,3233,475,2,0,0,2,334,688
2016-06-02,59,3175,559,0,1,0,2,414,686
2016-06-03,76,2860,427,0,2,0,0,405,706
2016-06-04,73,2257,348,0,0,0,2,290,648
2016-06-05,63,2424,328,0,0,0,0,284,725
2016-06-06,73,3077,485,0,1,0,1,402,886
2016-06-07,74,3007,513,0,0,0,0,414,740
2016-06-08,68,3215,544,0,0,0,0,423,713
2016-06-09,63,2933,592,1,0,0,0,372,733
2016-06-10,64,2369,468,0,1,0,0,294,677
2016-06-11,55,2025,339,1,0,0,0,287,578
2016-06-12,52,2225,315,1,0,0,1,320,590
2016-06-13,87,2979,432,1,1,0,0,409,746
2016-06-14,81,2937,509,1,1,0,0,431,823
2016-06-15,69,2828,525,0,0,0,2,370,716
2016-06-16,74,2833,455,1,2,0,0,383,750
2016-06-17,70,2324,393,1,0,0,3,322,656
2016-06-18,60,2055,297,0,0,0,0,252,649
2016-06-19,46,2219,303,0,7,0,1,262,671
2016-06-20,99,2834,512,0,0,0,0,382,793
2016-06-21,74,2892,521,0,0,0,1,363,771
2016-06-22,53,2856,411,0,0,0,1,382,753
2016-06-23,72,2730,455,4,0,0,0,423,712
2016-06-24,67,2510,337,2,0,0,1,367,574
2016-06-25,66,2161,311,0,0,0,0,232,612
2016-06-26,49,2126,324,3,1,1,0,245,731
2016-06-27,64,2727,438,3,0,0,0,341,765
2016-06-28,50,2692,486,1,1,0,1,400,851
2016-06-29,84,2816,426,2,1,0,1,348,843
2016-06-30,66,2460,457,2,0,0,0,296,733
2016-07-01,63,2149,450,1,0,0,0,280,639
2016-07-02,76,2089,404,3,1,0,0,213,612
2016-07-03,66,2209,355,0,1,0,0,229,675
2016-07-04,74,2425,433,1,2,0,0,275,836
2016-07-05,79,2321,418,0,3,0,3,322,707
2016-07-06,70,2473,438,0,2,1,0,268,758
2016-07-07,91,2617,478,2,0,0,0,347,707
2016-07-08,77,2143,412,1,0,0,0,237,764
2016-07-09,61,1897,373,3,1,1,0,233,630
2016-07-10,54,1941,385,1,0,1,1,200,679
2016-07-11,60,2691,511,2,0,2,5,303,724
2016-07-12,80,2704,490,1,1,1,2,290,740
2016-07-13,63,2546,561,0,0,0,0,342,676
2016-07-14,80,2417,461,1,0,1,0,295,739
2016-07-15,71,2036,502,2,0,2,0,243,584
2016-07-16,39,1855,361,0,0,0,0,235,575
2016-07-17,47,2241,345,0,1,1,0,202,726
2016-07-18,68,2682,549,1,1,2,1,304,789
2016-07-19,89,2753,546,0,0,0,0,348,764
2016-07-20,70,2863,693,3,1,0,0,376,732
2016-07-21,60,2530,589,3,1,1,0,296,627
2016-07-22,65,2123,553,3,0,1,1,260,624
2016-07-23,75,1999,415,5,0,0,0,209,561
2016-07-24,77,2076,394,7,0,0,0,223,636
2016-07-25,66,3203,696,1,0,0,0,287,682
2016-07-26,63,2674,636,4,1,0,0,334,706
2016-07-27,74,2490,657,2,4,0,0,353,690
2016-07-28,48,2496,639,2,1,0,0,297,735
2016-07-29,51,2119,597,1,0,0,0,260,612
2016-07-30,72,1936,437,2,0,0,1,238,626
2016-07-31,71,2248,414,1,0,0,0,222,733
2016-08-01,73,2444,715,2,2,0,0,333,663
2016-08-02,92,2590,774,1,2,0,0,337,723
2016-08-03,72,2576,768,0,0,1,0,359,691
2016-08-04,72,2466,842,1,0,0,1,321,689
2016-08-05,77,2251,708,3,0,0,0,248,833
2016-08-06,72,1856,455,0,1,0,0,202,667
2016-08-07,66,2209,489,1,0,0,0,199,543
2016-08-08,79,2622,739,3,0,0,0,312,672
2016-08-09,65,2707,765,0,0,0,0,329,708
2016-08-10,85,2602,795,1,2,0,0,336,714
2016-08-11,71,2483,789,1,2,0,0,312,704
2016-08-12,69,2247,727,1,0,0,0,270,631
2016-08-13,64,2035,507,0,1,0,0,199,611
2016-08-14,50,2164,447,1,0,0,0,224,609
2016-08-15,82,2789,779,3,1,0,0,341,713
2016-08-16,69,2954,954,1,0,0,0,343,683
2016-08-17,99,3040,1039,1,0,0,0,395,695
2016-08-18,57,2696,964,4,1,0,2,398,670
2016-08-19,62,2413,941,0,1,0,0,341,582
2016-08-20,57,2120,588,0,0,0,0,253,541
2016-08-21,49,2445,647,1,2,0,3,306,675
2016-08-22,97,2999,1090,1,0,0,1,347,723
2016-08-23,79,2953,1163,6,0,0,0,451,774
2016-08-24,78,2918,1257,0,1,0,0,420,767
2016-08-25,78,2923,1139,2,0,0,3,370,754
2016-08-26,69,2684,1116,2,0,0,0,396,727
2016-08-27,80,2274,828,4,1,0,0,316,677
2016-08-28,60,2612,1080,10,2,0,4,313,672
2016-08-29,94,3092,1305,3,1,1,1,464,906
2016-08-30,106,3174,1082,6,2,0,0,533,781
2016-08-31,92,3081,1124,2,2,1,0,522,788
2016-09-01,79,2999,1085,2,3,1,0,449,762
2016-09-02,68,2760,828,0,4,0,0,433,733
2016-09-03,78,2266,556,1,1,0,0,361,563
2016-09-04,65,2575,665,3,3,0,2,347,635
2016-09-05,104,3208,934,4,0,0,0,399,784
2016-09-06,78,3548,980,2,1,0,0,687,990
2016-09-07,99,3551,1162,3,1,0,0,762,975
2016-09-08,87,3673,1196,1,2,0,3,706,794
2016-09-09,84,3113,1026,2,3,0,0,664,819
2016-09-10,64,2573,707,1,6,0,0,458,724
2016-09-11,79,2994,752,1,1,0,0,429,841
2016-09-12,104,3961,1096,3,4,0,0,762,1249
2016-09-13,105,3717,1207,0,1,0,1,779,1021
2016-09-14,145,3771,1024,1,0,0,0,806,882
2016-09-15,137,3676,948,1,1,1,0,870,775
2016-09-16,105,3303,856,3,1,0,0,751,757
2016-09-17,108,2609,510,2,4,0,1,533,658
2016-09-18,106,3192,614,2,1,0,1,555,724
2016-09-19,165,4126,974,3,3,0,1,845,742
2016-09-20,115,4078,848,1,1,1,0,1017,901
2016-09-21,106,3962,834,3,2,0,0,1030,830
2016-09-22,117,4477,789,3,0,0,0,1077,791
2016-09-23,101,3317,708,5,0,0,0,929,745
2016-09-24,79,2642,488,2,2,0,0,690,661
2016-09-25,87,3010,561,6,0,0,0,667,795
2016-09-26,136,4397,825,2,1,0,0,970,846
2016-09-27,108,4166,823,0,0,0,1,1154,848
2016-09-28,87,4209,783,6,2,0,0,1194,785
2016-09-29,139,3881,704,0,0,1,0,1185,863
2016-09-30,90,3463,591,2,0,0,0,1141,693
2016-10-01,103,2784,424,1,0,0,0,813,651
2016-10-02,109,3369,360,3,6,0,0,783,752
2016-10-03,120,4104,590,1,1,1,1,1175,803
2016-10-04,129,4401,619,0,2,1,0,1500,897
2016-10-05,106,4266,661,1,2,0,0,1687,843
2016-10-06,98,4075,607,5,1,0,1,1749,832
2016-10-07,98,3604,514,1,2,0,0,1440,777
2016-10-08,75,2799,396,2,0,0,0,923,719
2016-10-09,86,3022,395,4,1,0,0,833,769
2016-10-10,124,4097,585,1,1,0,0,1208,810
2016-10-11,138,4233,599,2,1,0,0,1427,837
2016-10-12,102,4382,664,3,1,0,0,1628,938
2016-10-13,112,4128,577,3,0,0,1,1472,882
2016-10-14,108,3752,515,4,0,0,0,1364,896
2016-10-15,114,3027,389,2,1,0,4,935,766
2016-10-16,80,3512,434,2,0,0,0,826,860
2016-10-17,124,4518,629,4,7,0,0,1295,878
2016-10-18,103,4365,648,3,0,0,2,1461,833
2016-10-19,112,4708,677,3,1,0,0,1572,935
2016-10-20,97,4184,593,2,0,0,0,1509,853
2016-10-21,92,3705,495,1,0,0,0,1322,871
2016-10-22,73,2864,411,1,3,0,0,879,797
2016-10-23,89,3211,462,0,2,0,0,773,728
2016-10-24,186,4842,698,2,0,1,1,1253,945
2016-10-25,134,4722,726,0,2,0,0,1573,987
2016-10-26,104,4539,711,0,0,0,0,1690,928
2016-10-27,81,4397,669,0,0,0,1,1501,798
2016-10-28,77,3559,646,0,0,0,1,1198,740
2016-10-29,89,2654,443,3,1,0,0,830,714
2016-10-30,78,3109,740,1,1,0,5,755,742
2016-10-31,111,3925,766,3,0,1,0,1171,841
2016-11-01,115,4259,722,1,0,0,1,1265,845
2016-11-02,107,4416,718,0,0,0,0,1296,902
2016-11-03,101,4219,609,0,3,0,1,1283,840
2016-11-04,90,3736,616,0,1,0,0,1214,810
2016-11-05,110,3156,536,0,0,0,0,837,801
2016-11-06,78,3644,493,0,1,1,0,942,914
2016-11-07,128,4532,633,0,1,0,1,1193,954
2016-11-08,122,4649,716,0,0,1,1,1241,910
2016-11-09,86,4159,586,0,0,1,0,1053,898
2016-11-10,104,4390,677,0,1,0,2,1159,865
2016-11-11,93,3881,667,0,2,0,0,1066,789
2016-11-12,77,3234,540,1,0,0,0,800,811
2016-11-13,88,3876,553,0,0,0,0,734,876
2016-11-14,111,4903,835,0,1,0,0,1106,951
2016-11-15,116,4971,841,0,0,0,0,1576,997
2016-11-16,130,4899,839,1,0,0,0,1270,1020
2016-11-17,119,4617,768,0,0,0,0,1191,911
2016-11-18,90,3755,643,0,3,0,1,953,797
2016-11-19,82,3386,447,1,2,0,0,819,755
2016-11-20,124,3768,513,0,1,0,1,676,840
2016-11-21,121,4756,768,1,0,0,0,940,930
2016-11-22,103,4629,712,0,1,0,0,981,976
2016-11-23,82,4402,653,0,1,0,2,981,921
2016-11-24,88,3781,606,0,0,0,0,738,829
2016-11-25,64,3446,580,0,0,0,0,715,812
2016-11-26,78,3313,578,0,2,0,0,692,730
2016-11-27,90,3791,610,0,1,0,0,589,822
2016-11-28,109,4953,794,0,1,1,0,885,985
2016-11-29,112,5025,777,1,1,0,0,981,868
2016-11-30,114,4770,886,1,4,0,2,967,891
2016-12-01,100,4866,756,1,0,0,0,882,876
2016-12-02,87,4230,636,0,0,0,1,809,781
2016-12-03,76,3203,541,0,0,0,1,593,870
2016-12-04,96,3867,564,0,3,0,0,630,868
